Enh.chr,Enh.Midpoint,Gene.TSS,Pair,#HiC.interaction (astrocyte_cerebellum),#HiC.interaction (astrocyte_spinal),#HiC.interaction (NeuN+),#HiC.interaction (NeuN-)
12,48296744,48682238,Enh282_KANSL2,0,0,3,1
12,48296744,48789037,Enh282_ADCY6,0,0,1,0
12,48296744,48105139,Enh282_PFKM,3,0,0,1
12,48296744,48181213,Enh282_ASB8,1,0,3,3
12,48296744,47963569,Enh282_TMEM106C,3,1,0,0
12,48296744,48351414,Enh282_ZNF641,2,1,2,1
12,91381595,91111494,Enh283_LUM,2,0,0,0
12,91381595,91182824,Enh283_DCN,5,4,2,1
12,91382217,91182824,Enh284_DCN,5,4,2,1
12,91382217,91111494,Enh284_LUM,2,0,0,0
12,105922953,106357748,Enh251_POLR3B,0,0,0,1
12,105922953,106140033,Enh251_NUAK1,3,1,2,0
12,105922953,106304279,Enh251_CKAP4,4,1,1,1
12,105922953,106301929,Enh251_TCP11L2,4,1,1,1
12,105934457,106301929,Enh252_TCP11L2,2,0,0,0
12,105934457,106357748,Enh252_POLR3B,0,0,0,0
12,105934457,106140033,Enh252_NUAK1,3,1,2,1
12,105934457,106304279,Enh252_CKAP4,2,0,0,0
12,110100410,109900264,Enh253_TCHP,0,0,7,2
12,110100410,109999186,Enh253_ANKRD13A,1,0,3,0
12,110100410,110450422,Enh253_ARPC3,0,0,3,1
12,110100410,110583318,Enh253_PPTC7,0,0,0,0
12,110100410,110502111,Enh253_VPS29,0,0,1,0
12,110100410,110469268,Enh253_GPN3,1,0,2,0
12,110100410,110124335,Enh253_IFT81,0,0,5,7
12,110100410,109996389,Enh253_GIT2,1,0,4,4
12,110100410,110280756,Enh253_ATP2A2,0,0,0,2
12,110100410,110468415,Enh253_FAM216A,1,0,2,0
12,110100410,110073634,Enh253_C12orf76,0,0,12,4
12,110100410,110403730,Enh253_ANAPC7,0,0,4,4
12,110100410,109880541,Enh253_GLTP,0,0,1,1
12,110224642,110403730,Enh254_ANAPC7,0,1,4,2
12,110224642,110614027,Enh254_TCTN1,2,0,0,2
12,110224642,110450422,Enh254_ARPC3,0,0,3,0
12,110224642,110124335,Enh254_IFT81,5,4,4,1
12,110224642,110469268,Enh254_GPN3,6,1,2,1
12,110224642,109880541,Enh254_GLTP,0,0,0,2
12,110224642,110502111,Enh254_VPS29,1,2,3,2
12,110224642,109900264,Enh254_TCHP,1,0,0,1
12,110224642,109999186,Enh254_ANKRD13A,0,1,0,1
12,110224642,110583318,Enh254_PPTC7,2,0,1,1
12,110224642,110073634,Enh254_C12orf76,0,0,4,2
12,110224642,110468415,Enh254_FAM216A,6,1,2,1
12,110224642,109996389,Enh254_GIT2,0,1,4,2
12,110224642,110280756,Enh254_ATP2A2,11,3,7,5
12,110269757,110469268,Enh255_GPN3,1,1,1,1
12,110269757,110124335,Enh255_IFT81,2,3,1,5
12,110269757,109880541,Enh255_GLTP,0,0,0,1
12,110269757,109900264,Enh255_TCHP,2,0,2,1
12,110269757,110614027,Enh255_TCTN1,0,1,2,1
12,110269757,110583318,Enh255_PPTC7,1,0,2,0
12,110269757,110403730,Enh255_ANAPC7,0,0,2,2
12,110269757,110502111,Enh255_VPS29,1,0,1,1
12,110269757,109996389,Enh255_GIT2,2,0,1,1
12,110269757,110073634,Enh255_C12orf76,0,0,3,0
12,110269757,110280756,Enh255_ATP2A2,5,2,10,7
12,110269757,109999186,Enh255_ANKRD13A,2,0,0,0
12,110269757,110468415,Enh255_FAM216A,1,1,1,1
12,110269757,110742939,Enh255_PPP1CC,1,0,1,0
12,110269757,110450422,Enh255_ARPC3,0,0,2,0
12,111636473,111599676,Enh256_ATXN2,0,0,2,2
12,111636473,111842902,Enh256_MAPKAPK5-AS1,0,0,0,2
12,111636473,111766887,Enh256_ALDH2,1,0,3,2
12,111636473,111685956,Enh256_BRAP,7,2,3,1
12,111636473,112013348,Enh256_ERP29,0,0,1,0
12,111636473,112108796,Enh256_NAA25,0,1,1,0
12,111636473,111842228,Enh256_MAPKAPK5,0,0,0,2
12,111636473,111405948,Enh256_SH2B3,0,0,1,3
12,111636473,112125538,Enh256_TRAFD1,0,0,0,0
12,111636473,112013185,Enh256_TMEM116,0,0,1,0
12,111636473,111369121,Enh256_PHETA1,2,0,2,1
12,111636473,111686056,Enh256_ACAD10,7,2,3,1
12,112116737,112013348,Enh257_ERP29,0,0,3,0
12,112116737,112108796,Enh257_NAA25,3,0,23,20
12,112116737,112382439,Enh257_HECTD4,0,0,5,2
12,112116737,111842902,Enh257_MAPKAPK5-AS1,0,0,1,1
12,112116737,112125538,Enh257_TRAFD1,0,0,22,6
12,112116737,112418351,Enh257_PTPN11,0,0,1,2
12,112116737,111842228,Enh257_MAPKAPK5,0,0,1,1
12,112116737,111766887,Enh257_ALDH2,0,0,1,0
12,112116737,111686056,Enh257_ACAD10,0,0,0,0
12,112116737,112418838,Enh257_RPL6,0,0,1,2
12,112116737,112013185,Enh257_TMEM116,0,0,3,0
12,112116737,111685956,Enh257_BRAP,0,0,0,0
12,112117178,111686056,Enh258_ACAD10,0,0,0,0
12,112117178,112013185,Enh258_TMEM116,0,0,3,0
12,112117178,111766887,Enh258_ALDH2,0,0,1,0
12,112117178,112013348,Enh258_ERP29,0,0,3,0
12,112117178,111842228,Enh258_MAPKAPK5,0,0,1,1
12,112117178,111685956,Enh258_BRAP,0,0,0,0
12,112117178,112418838,Enh258_RPL6,0,0,1,2
12,112117178,112125538,Enh258_TRAFD1,0,0,22,6
12,112117178,111842902,Enh258_MAPKAPK5-AS1,0,0,1,1
12,112117178,112108796,Enh258_NAA25,3,0,23,20
12,112117178,112418351,Enh258_PTPN11,0,0,1,2
12,112117178,112382439,Enh258_HECTD4,0,0,5,2
12,120317607,120710458,Enh259_UNC119B,0,0,2,0
12,120317607,120201235,Enh259_RPLP0,0,0,0,1
12,120317607,120469748,Enh259_SRSF9,0,0,5,2
12,120317607,120201291,Enh259_PXN-AS1,0,0,0,1
12,120317607,120495946,Enh259_NRAV,0,0,4,1
12,120317607,120194715,Enh259_GCN1,0,0,3,1
12,120317607,120534434,Enh259_COQ5,0,0,3,1
12,120317607,120725774,Enh259_ACADS,0,0,1,0
12,120317607,120438090,Enh259_COX6A1,0,0,5,4
12,120317607,120581402,Enh259_POP5,0,0,0,3
12,120317607,120116907,Enh259_AC004812.2,0,1,0,0
12,120317607,120446444,Enh259_GATC,0,0,6,4
12,120317607,120117502,Enh259_RAB35,0,1,0,2
12,120317607,120265771,Enh259_PXN,0,0,3,2
12,120317607,119877320,Enh259_CIT,0,0,0,0
12,120317607,120469850,Enh259_DYNLL1,0,0,5,2
12,120317607,120687149,Enh259_MLEC,0,0,1,0
12,120317607,120446384,Enh259_TRIAP1,0,0,6,4
12,120317607,120533480,Enh259_RNF10,0,0,3,1
12,120584517,120446384,Enh260_TRIAP1,0,0,1,3
12,120584517,120201235,Enh260_RPLP0,0,0,0,1
12,120584517,120201291,Enh260_PXN-AS1,0,0,0,1
12,120584517,120904358,Enh260_SPPL3,1,0,2,0
12,120584517,120710458,Enh260_UNC119B,6,5,7,7
12,120584517,120533480,Enh260_RNF10,0,0,6,2
12,120584517,120469850,Enh260_DYNLL1,0,0,3,1
12,120584517,120581402,Enh260_POP5,0,174,19,19
12,120584517,120194715,Enh260_GCN1,1,3,0,0
12,120584517,120265771,Enh260_PXN,1,0,0,0
12,120584517,120469748,Enh260_SRSF9,0,0,3,1
12,120584517,120446444,Enh260_GATC,0,0,1,3
12,120584517,120687149,Enh260_MLEC,3,4,7,6
12,120584517,121016502,Enh260_C12orf43,9,1,4,1
12,120584517,120117502,Enh260_RAB35,0,1,0,0
12,120584517,120725774,Enh260_ACADS,7,0,2,2
12,120584517,120534434,Enh260_COQ5,0,0,6,2
12,120584517,120438090,Enh260_COX6A1,3,3,5,0
12,120584517,120116907,Enh260_AC004812.2,0,1,0,0
12,120584517,120495946,Enh260_NRAV,8,4,8,2
12,120584732,120201235,Enh261_RPLP0,0,0,0,1
12,120584732,120904358,Enh261_SPPL3,1,0,2,0
12,120584732,120469748,Enh261_SRSF9,0,0,3,1
12,120584732,120116907,Enh261_AC004812.2,0,1,0,0
12,120584732,120117502,Enh261_RAB35,0,1,0,0
12,120584732,120495946,Enh261_NRAV,8,4,8,2
12,120584732,120194715,Enh261_GCN1,1,3,0,0
12,120584732,120446444,Enh261_GATC,0,0,1,3
12,120584732,120533480,Enh261_RNF10,0,0,6,2
12,120584732,120710458,Enh261_UNC119B,6,5,7,7
12,120584732,120581402,Enh261_POP5,0,174,19,19
12,120584732,120534434,Enh261_COQ5,0,0,6,2
12,120584732,120265771,Enh261_PXN,1,0,0,0
12,120584732,120438090,Enh261_COX6A1,3,3,5,0
12,120584732,120469850,Enh261_DYNLL1,0,0,3,1
12,120584732,120201291,Enh261_PXN-AS1,0,0,0,1
12,120584732,120687149,Enh261_MLEC,3,4,7,6
12,120584732,120725774,Enh261_ACADS,7,0,2,2
12,120584732,120446384,Enh261_TRIAP1,0,0,1,3
12,120584732,121016502,Enh261_C12orf43,9,1,4,1
12,121129103,120904358,Enh262_SPPL3,0,0,1,0
12,121129103,121400041,Enh262_RNF34,0,0,2,1
12,121129103,120687149,Enh262_MLEC,0,0,1,1
12,121129103,121626550,Enh262_ORAI1,0,0,0,0
12,121129103,120710458,Enh262_UNC119B,0,0,1,1
12,121129103,121209857,Enh262_P2RX4,0,0,6,5
12,121129103,120725774,Enh262_ACADS,0,0,1,2
12,121129103,121016502,Enh262_C12orf43,0,0,3,0
12,121129103,121399896,Enh262_ANAPC5,0,0,2,1
12,121129103,121581023,Enh262_KDM2B,0,0,2,2
12,121129103,121298308,Enh262_CAMKK2,0,0,0,1
12,122898972,122527000,Enh263_RSRC2,1,1,1,0
12,122898972,123150015,Enh263_PITPNM2,2,0,1,0
12,122898972,122974580,Enh263_OGFOD2,3,1,0,2
12,122898972,122981649,Enh263_ABCB9,0,0,2,0
12,122898972,122980060,Enh263_ARL6IP4,0,0,4,2
12,122898972,123244014,Enh263_MPHOSPH9,1,0,0,1
12,122898972,122501073,Enh263_ZCCHC8,1,0,2,0
12,122898972,122422632,Enh263_CLIP1,0,0,1,0
12,122898972,123364847,Enh263_SBNO1,0,0,3,0
12,122898972,122752824,Enh263_DENR,0,1,3,1
12,122898972,123383773,Enh263_KMT5A,0,0,0,0
12,122898972,123272334,Enh263_CDK2AP1,1,1,0,0
12,122898972,122527246,Enh263_KNTC1,1,1,1,0
12,122898972,122896127,Enh263_VPS37B,0,116,0,0
12,122898972,122834453,Enh263_HIP1R,2,1,1,2
12,122898972,123233436,Enh263_C12orf65,6,2,1,1
12,122898972,123363868,Enh263_SBNO1-AS1,0,0,3,0
12,124655175,125065434,Enh264_AACS,0,0,0,0
12,124655175,124917368,Enh264_UBC,0,0,0,2
12,124655175,124567589,Enh264_NCOR2,0,0,6,6
12,124655175,124989131,Enh264_DHX37,0,0,1,0
12,124655175,124993645,Enh264_BRI3BP,1,0,0,0
12,124655175,124882668,Enh264_SCARB1,0,0,3,1
12,124655447,124567589,Enh265_NCOR2,0,0,6,6
12,124655447,125065434,Enh265_AACS,0,0,0,0
12,124655447,124993645,Enh265_BRI3BP,1,0,0,0
12,124655447,124989131,Enh265_DHX37,0,0,1,0
12,124655447,124882668,Enh265_SCARB1,0,0,3,1
12,124655447,124917368,Enh265_UBC,0,0,0,2
12,124656031,124989131,Enh266_DHX37,0,0,1,1
12,124656031,124882668,Enh266_SCARB1,0,0,1,1
12,124656031,124993645,Enh266_BRI3BP,1,0,0,0
12,124656031,125065434,Enh266_AACS,0,0,1,0
12,124656031,124567589,Enh266_NCOR2,0,0,0,3
12,124656031,124917368,Enh266_UBC,0,0,0,2
12,124664200,124882668,Enh267_SCARB1,0,0,3,0
12,124664200,124567589,Enh267_NCOR2,0,0,3,0
12,124664200,125065434,Enh267_AACS,0,0,0,0
12,124664200,124917368,Enh267_UBC,4,1,0,0
12,124664200,124993645,Enh267_BRI3BP,0,0,0,0
12,124664200,124989131,Enh267_DHX37,0,0,0,0
12,124676069,125065434,Enh268_AACS,0,0,0,0
12,124676069,124882668,Enh268_SCARB1,0,0,0,1
12,124676069,124989131,Enh268_DHX37,0,0,0,0
12,124676069,124993645,Enh268_BRI3BP,0,1,0,1
12,124676069,124567589,Enh268_NCOR2,0,0,4,0
12,124676069,124917368,Enh268_UBC,2,1,0,0
12,124676458,124989131,Enh269_DHX37,0,0,0,0
12,124676458,124993645,Enh269_BRI3BP,0,1,0,1
12,124676458,124567589,Enh269_NCOR2,0,0,4,0
12,124676458,124882668,Enh269_SCARB1,0,0,0,1
12,124676458,125065434,Enh269_AACS,0,0,0,0
12,124676458,124917368,Enh269_UBC,2,1,0,0
12,124685304,124993645,Enh270_BRI3BP,1,0,0,0
12,124685304,125065434,Enh270_AACS,1,0,0,1
12,124685304,124989131,Enh270_DHX37,0,0,0,1
12,124685304,124882668,Enh270_SCARB1,0,0,0,0
12,124685304,124567589,Enh270_NCOR2,0,0,5,2
12,124685304,124917368,Enh270_UBC,4,1,1,0
12,124698435,124567589,Enh271_NCOR2,1,0,4,2
12,124698435,124993645,Enh271_BRI3BP,0,0,0,0
12,124698435,124882668,Enh271_SCARB1,0,0,0,2
12,124698435,125186836,Enh271_TMEM132B,0,0,0,0
12,124698435,124917368,Enh271_UBC,0,0,2,0
12,124698435,125065434,Enh271_AACS,0,0,0,1
12,124698435,124989131,Enh271_DHX37,0,0,0,0
12,124701375,125065434,Enh272_AACS,0,0,0,0
12,124701375,124989131,Enh272_DHX37,0,0,0,0
12,124701375,124882668,Enh272_SCARB1,0,0,0,1
12,124701375,124917368,Enh272_UBC,0,0,5,1
12,124701375,124567589,Enh272_NCOR2,0,0,4,3
12,124701375,124993645,Enh272_BRI3BP,0,0,0,0
12,124701375,125186836,Enh272_TMEM132B,0,0,0,0
12,124713703,124567589,Enh273_NCOR2,0,0,6,1
12,124713703,125065434,Enh273_AACS,0,0,1,0
12,124713703,125186836,Enh273_TMEM132B,0,0,0,0
12,124713703,124993645,Enh273_BRI3BP,0,0,0,0
12,124713703,124882668,Enh273_SCARB1,0,0,1,1
12,124713703,124989131,Enh273_DHX37,0,0,2,0
12,124713703,124917368,Enh273_UBC,0,0,3,1
12,124720676,124993645,Enh274_BRI3BP,1,0,0,0
12,124720676,125186836,Enh274_TMEM132B,0,0,1,0
12,124720676,124567589,Enh274_NCOR2,0,0,4,1
12,124720676,124989131,Enh274_DHX37,0,0,0,0
12,124720676,124917368,Enh274_UBC,1,0,1,0
12,124720676,124882668,Enh274_SCARB1,0,0,0,1
12,124720676,125065434,Enh274_AACS,0,1,0,0
12,124746107,125065434,Enh275_AACS,0,1,0,0
12,124746107,124567589,Enh275_NCOR2,0,0,5,0
12,124746107,125186836,Enh275_TMEM132B,0,0,0,0
12,124746107,124993645,Enh275_BRI3BP,0,0,0,0
12,124746107,124917368,Enh275_UBC,0,0,2,0
12,124746107,124882668,Enh275_SCARB1,0,0,0,1
12,124746107,124989131,Enh275_DHX37,0,0,1,0
12,124752653,124989131,Enh276_DHX37,0,0,1,0
12,124752653,124917368,Enh276_UBC,2,1,0,0
12,124752653,125186836,Enh276_TMEM132B,0,0,1,0
12,124752653,124567589,Enh276_NCOR2,0,0,3,0
12,124752653,124882668,Enh276_SCARB1,0,0,1,0
12,124752653,124993645,Enh276_BRI3BP,2,0,0,1
12,124752653,125065434,Enh276_AACS,0,0,0,0
12,124771995,125186836,Enh277_TMEM132B,0,0,0,0
12,124771995,124917368,Enh277_UBC,0,0,5,1
12,124771995,124882668,Enh277_SCARB1,0,0,3,3
12,124771995,124567589,Enh277_NCOR2,0,0,2,4
12,124771995,125065434,Enh277_AACS,0,0,1,0
12,124771995,124993645,Enh277_BRI3BP,0,0,1,0
12,124771995,124989131,Enh277_DHX37,0,0,0,1
12,125183373,124882668,Enh278_SCARB1,0,0,0,0
12,125183373,125065434,Enh278_AACS,1,0,3,0
12,125183373,124993645,Enh278_BRI3BP,1,0,1,0
12,125183373,124989131,Enh278_DHX37,0,0,1,0
12,125183373,125186836,Enh278_TMEM132B,18,11,8,14
12,125183373,124917368,Enh278_UBC,1,0,0,1
13,20119224,19633659,Enh287_MPHOSPH8,2,1,1,1
13,20119224,19958670,Enh287_ZMYM2,2,0,0,0
13,20119224,20525873,Enh287_CRYL1,0,1,1,0
13,20119224,19863649,Enh287_ZMYM5,0,0,0,1
13,20119224,20567069,Enh287_IFT88,3,1,0,0
13,20119224,19783019,Enh287_PSPC1,1,2,0,0
13,21477190,21176658,Enh288_MRPL57,0,0,3,2
13,21477190,21604181,Enh288_MICU2,0,0,0,1
13,21477190,21140514,Enh288_SAP18,2,1,2,3
13,21477190,21061586,Enh288_LATS2,0,0,2,0
13,21477190,21459370,Enh288_ZDHHC20,0,0,6,4
13,25085367,25301556,Enh289_NUP58,2,0,0,0
13,25085367,24922889,Enh289_CENPJ,2,1,1,1
13,25085367,25288009,Enh289_MTMR6,0,0,2,0
13,25085367,24764169,Enh289_RNF17,0,0,0,0
13,27006621,26557683,Enh290_WASF3,0,0,0,0
13,27006621,27424619,Enh290_GTF3A,2,0,0,2
13,27006621,27251309,Enh290_RPL21,0,0,4,5
13,27006621,27171811,Enh290_USP12,2,1,2,4
13,27006621,27450591,Enh290_MTIF3,2,2,0,1
13,27022987,27424619,Enh291_GTF3A,2,1,0,1
13,27022987,27450591,Enh291_MTIF3,7,1,4,0
13,27022987,27171811,Enh291_USP12,4,2,0,1
13,27022987,27251309,Enh291_RPL21,0,0,1,2
13,27022987,26557683,Enh291_WASF3,3,0,0,0
13,27264336,27450591,Enh292_MTIF3,5,2,1,0
13,27264336,27171811,Enh292_USP12,3,0,4,2
13,27264336,27424619,Enh292_GTF3A,0,0,3,0
13,27264336,27620529,Enh292_LNX2,1,0,1,0
13,27264336,27620742,Enh292_POLR1D,1,0,1,0
13,27264336,27251309,Enh292_RPL21,0,0,11,11
13,27290006,27620529,Enh293_LNX2,2,1,0,0
13,27290006,27450591,Enh293_MTIF3,6,1,1,0
13,27290006,27251309,Enh293_RPL21,0,0,3,4
13,27290006,27620742,Enh293_POLR1D,2,1,0,0
13,27290006,27171811,Enh293_USP12,6,3,2,1
13,27290006,27424619,Enh293_GTF3A,0,0,0,0
13,30113108,29850617,Enh294_UBL3,2,5,5,6
13,30113108,30307551,Enh294_KATNAL1,4,1,0,0
13,30115133,30307551,Enh295_KATNAL1,7,2,0,0
13,30115133,29850617,Enh295_UBL3,9,1,5,6
13,30408524,30307551,Enh296_KATNAL1,0,0,1,2
13,30408524,30617693,Enh296_USPL1,0,0,2,1
13,30408524,30617597,Enh296_HMGB1,0,0,2,1
13,30674065,30307551,Enh297_KATNAL1,5,1,2,0
13,30674065,31162388,Enh297_HSPH1,1,0,1,1
13,30674065,30617693,Enh297_USPL1,9,1,5,3
13,30674065,30617597,Enh297_HMGB1,9,1,5,3
13,30864744,30617693,Enh298_USPL1,6,1,0,0
13,30864744,30617597,Enh298_HMGB1,6,1,0,0
13,30864744,31199975,Enh298_B3GLCT,1,0,0,0
13,30864744,31162388,Enh298_HSPH1,1,0,0,0
13,30865309,30617693,Enh299_USPL1,2,1,0,0
13,30865309,31199975,Enh299_B3GLCT,2,1,0,0
13,30865309,31162388,Enh299_HSPH1,2,1,0,0
13,30865309,30617597,Enh299_HMGB1,2,1,0,0
13,30870495,31162388,Enh300_HSPH1,0,0,1,1
13,30870495,30617693,Enh300_USPL1,0,0,2,2
13,30870495,31199975,Enh300_B3GLCT,0,0,1,0
13,30870495,30617597,Enh300_HMGB1,0,0,2,2
13,30873266,31162388,Enh301_HSPH1,0,0,0,2
13,30873266,30617597,Enh301_HMGB1,0,0,0,2
13,30873266,31199975,Enh301_B3GLCT,0,0,0,0
13,30873266,30617693,Enh301_USPL1,0,0,0,2
13,30998694,31199975,Enh302_B3GLCT,0,0,0,0
13,30998694,30617597,Enh302_HMGB1,1,2,1,1
13,30998694,30617693,Enh302_USPL1,1,2,1,1
13,30998694,31162388,Enh302_HSPH1,0,1,1,4
13,41546566,41263577,Enh303_MTRF1,0,0,0,1
13,41546566,42040036,Enh303_DGKH,2,0,0,1
13,41546566,41061509,Enh303_WBP4,0,0,0,0
13,41546566,41132802,Enh303_KBTBD6,0,0,0,0
13,41546566,41194569,Enh303_KBTBD7,0,0,0,0
13,41546566,41061440,Enh303_ELF1,0,0,0,0
13,41546566,41961120,Enh303_VWA8,0,1,2,0
13,41546566,41311267,Enh303_NAA16,0,0,0,0
13,44306716,44373665,Enh304_SERP2,0,2,7,3
13,44306716,44110451,Enh304_SMIM2-AS1,0,0,1,0
13,44306716,44577147,Enh304_TSC22D1,0,0,0,0
13,44306716,43879284,Enh304_LACC1,0,0,1,0
13,44306716,43879740,Enh304_CCDC122,0,0,1,0
13,44332091,43879284,Enh305_LACC1,3,1,0,1
13,44332091,43879740,Enh305_CCDC122,3,1,0,1
13,44332091,44577147,Enh305_TSC22D1,2,0,0,0
13,44332091,44373665,Enh305_SERP2,19,5,5,4
13,44332091,44110451,Enh305_SMIM2-AS1,5,0,0,0
13,44332567,44577147,Enh306_TSC22D1,2,0,0,0
13,44332567,43879284,Enh306_LACC1,3,1,0,1
13,44332567,43879740,Enh306_CCDC122,3,1,0,1
13,44332567,44373665,Enh306_SERP2,19,5,5,4
13,44332567,44110451,Enh306_SMIM2-AS1,5,0,0,0
13,44906939,44989471,Enh307_NUFIP1,1,0,0,1
13,44906939,44989529,Enh307_GPALPP1,1,0,0,1
13,44906939,45341345,Enh307_TPT1-AS1,0,0,1,0
13,44906939,44577147,Enh307_TSC22D1,5,0,2,2
13,44906939,45341370,Enh307_TPT1,0,0,1,0
13,44906939,45120510,Enh307_GTF2F2,1,0,2,1
13,44918144,45341345,Enh308_TPT1-AS1,0,1,2,0
13,44918144,44989471,Enh308_NUFIP1,1,2,2,2
13,44918144,45120510,Enh308_GTF2F2,1,0,2,0
13,44918144,44989529,Enh308_GPALPP1,1,2,2,2
13,44918144,44577147,Enh308_TSC22D1,3,1,3,2
13,44918144,45341370,Enh308_TPT1,0,1,2,0
13,79936668,79481124,Enh309_NDFIP2,2,1,1,0
13,79936668,80341126,Enh309_SPRY2,4,2,5,2
13,80141356,80341126,Enh310_SPRY2,0,0,0,2
13,80470098,80341126,Enh311_SPRY2,2,1,0,3
13,97110064,97221434,Enh312_MBNL2,9,4,0,2
13,97110064,97434169,Enh312_RAP2A,6,0,1,1
13,97115662,97434169,Enh313_RAP2A,4,3,0,0
13,97115662,97221434,Enh313_MBNL2,14,8,3,0
13,97116972,97434169,Enh314_RAP2A,4,3,0,0
13,97116972,97221434,Enh314_MBNL2,14,8,3,0
13,97125677,97221434,Enh315_MBNL2,17,2,1,1
13,97125677,97434169,Enh315_RAP2A,10,1,0,2
13,101424618,101416508,Enh285_NALCN,14,2,7,7
13,106918008,106535662,Enh286_EFNB2,0,0,0,2
13,106918008,106568137,Enh286_ARGLU1,1,0,1,2
14,23589195,23556192,Enh324_ZFHX2,0,0,2,0
14,23589195,23302859,Enh324_PPP1R3E,0,0,0,0
14,23589195,23511760,Enh324_ZFHX2-AS1,0,0,1,0
14,23589195,23095505,Enh324_C14orf119,0,0,1,1
14,23589195,23352912,Enh324_SLC22A17,0,0,2,1
14,23589195,24052555,Enh324_DHRS4-AS1,0,0,3,1
14,23589195,23321289,Enh324_PABPN1,0,0,2,2
14,23589195,23095614,Enh324_ACIN1,0,0,1,1
14,23589195,23969874,Enh324_DHRS4L2,0,0,1,2
14,23589195,23953734,Enh324_DHRS4,0,0,6,4
14,23589195,23469689,Enh324_NGDN,0,0,0,2
14,23589195,23298790,Enh324_BCL2L2,0,0,3,0
14,23589195,23299447,Enh324_HOMEZ,0,0,3,0
14,32255050,32076793,Enh325_ARHGAP5-AS1,0,0,6,1
14,32255050,32329298,Enh325_AKAP6,0,0,1,2
14,32255050,32076114,Enh325_ARHGAP5,0,0,6,1
14,35341883,35278633,Enh327_PSMA6,0,0,1,0
14,35341883,34875647,Enh327_BAZ1A,1,0,1,0
14,35341883,35121846,Enh327_PRORP,3,0,4,2
14,35341883,35044907,Enh327_FAM177A1,4,0,0,0
14,35341883,35809304,Enh327_RALGAPA1,1,2,1,0
14,35341883,34981957,Enh327_SRP54,0,0,1,0
14,35341883,35826338,Enh327_BRMS1L,0,0,0,0
14,35341883,35404749,Enh327_NFKBIA,9,4,9,1
14,35341883,35122517,Enh327_PPP2R3C,3,0,4,2
14,35342422,35809304,Enh328_RALGAPA1,1,2,1,0
14,35342422,35404749,Enh328_NFKBIA,9,4,9,1
14,35342422,34981957,Enh328_SRP54,0,0,1,0
14,35342422,35278633,Enh328_PSMA6,0,0,1,0
14,35342422,35122517,Enh328_PPP2R3C,3,0,4,2
14,35342422,35044907,Enh328_FAM177A1,4,0,0,0
14,35342422,34875647,Enh328_BAZ1A,1,0,1,0
14,35342422,35121846,Enh328_PRORP,3,0,4,2
14,35342422,35826338,Enh328_BRMS1L,0,0,0,0
14,35384617,35122517,Enh329_PPP2R3C,6,1,1,1
14,35384617,35404749,Enh329_NFKBIA,9,4,5,2
14,35384617,35044907,Enh329_FAM177A1,0,0,2,0
14,35384617,35278633,Enh329_PSMA6,0,0,2,1
14,35384617,34981957,Enh329_SRP54,0,0,0,0
14,35384617,35809304,Enh329_RALGAPA1,0,0,0,0
14,35384617,35826338,Enh329_BRMS1L,0,0,0,0
14,35384617,35121846,Enh329_PRORP,6,1,1,1
14,35385686,35121846,Enh330_PRORP,1,0,1,1
14,35385686,35278633,Enh330_PSMA6,0,0,2,1
14,35385686,35122517,Enh330_PPP2R3C,1,0,1,1
14,35385686,35826338,Enh330_BRMS1L,0,0,0,0
14,35385686,34981957,Enh330_SRP54,0,0,0,0
14,35385686,35404749,Enh330_NFKBIA,2,1,5,2
14,35385686,35809304,Enh330_RALGAPA1,0,0,0,0
14,35385686,35044907,Enh330_FAM177A1,0,0,2,0
14,53032309,52730166,Enh331_STYX,0,0,1,1
14,53032309,52552836,Enh331_GPR137C,2,0,2,1
14,53032309,53153282,Enh331_DDHD1,0,0,5,0
14,53032309,52791756,Enh331_AL139317.5,0,0,0,1
14,53032309,52640839,Enh331_AL133453.1,0,0,0,1
14,53032309,52552522,Enh331_TXNDC16,2,0,2,1
14,53032309,52791668,Enh331_GNPNAT1,0,0,0,1
14,53032309,52695900,Enh331_ERO1A,3,2,1,1
14,53032309,52707178,Enh331_PSMC6,2,0,0,1
14,53032309,52775237,Enh331_AL139317.3,0,1,0,0
14,53032309,52952435,Enh331_FERMT2,1,0,1,0
14,55102350,55124110,Enh332_LGALS3,4,3,2,2
14,55102350,55271421,Enh332_FBXO34,2,2,0,1
14,55102350,55580888,Enh332_KTN1-AS1,1,0,0,0
14,55102350,55191608,Enh332_DLGAP5,0,0,3,0
14,55102350,55051647,Enh332_MAPK1IP1L,1,0,3,2
14,55102350,55411858,Enh332_ATG14,1,0,0,3
14,55102350,55559072,Enh332_KTN1,4,1,0,0
14,55102350,55027105,Enh332_WDHD1,1,0,3,1
14,55102350,55027230,Enh332_SOCS4,1,0,3,1
14,55103385,55559072,Enh333_KTN1,4,1,0,0
14,55103385,55271421,Enh333_FBXO34,2,2,1,1
14,55103385,55027230,Enh333_SOCS4,1,0,1,1
14,55103385,55191608,Enh333_DLGAP5,0,0,0,0
14,55103385,55580888,Enh333_KTN1-AS1,1,0,0,0
14,55103385,55051647,Enh333_MAPK1IP1L,1,0,2,2
14,55103385,55027105,Enh333_WDHD1,1,0,1,1
14,55103385,55124110,Enh333_LGALS3,4,3,2,5
14,55103385,55411858,Enh333_ATG14,1,0,1,4
14,55108247,55559072,Enh334_KTN1,1,0,0,0
14,55108247,55027230,Enh334_SOCS4,1,0,1,1
