chr,start,end,id,abs_summit,pileup,-LOG10(pvalue),fold_enrichment,-LOG10(qvalue),name,GENCODE32,Full.Brain,Rizz.Brain,Song.Cult,Trev.HCS,TAD,PE,cpm,high.cpm,nRep
chr20,39050084,39050400,chr20:39050084-39050400,39050281,225,220.21338,21.86095,217.12709,NHA_ATAC_S3.filtered.BAM_peak_141261,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.51761552005837,TRUE,3
chr20,41692790,41693077,chr20:41692790-41693077,41692891,107,98.85399,17.36158,96.29377,NHA_ATAC_S3.filtered.BAM_peak_141415,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.52615493620554,TRUE,3
chr20,41693472,41693718,chr20:41693472-41693718,41693574,120,112.29951,18.18192,109.67509,NHA_ATAC_S3.filtered.BAM_peak_141416,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.0760616106978,TRUE,3
chr20,57582482,57582689,chr20:57582482-57582689,57582571,87,106.01351,27.97572,103.41896,NHA_ATAC_S3.filtered.BAM_peak_143068,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.68014466775591,TRUE,3
chr20,57748587,57749095,chr20:57748587-57749095,57748743,240,271.4715,30.417,268.17569,NHA_ATAC_S3.filtered.BAM_peak_143090,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.1521232213956,TRUE,3
chr20,58179628,58179827,chr20:58179628-58179827,58179698,121,154.68205,34.45526,151.86906,NHA_ATAC_S3.filtered.BAM_peak_143119,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.11836212412028,TRUE,3
chr20,59571656,59571822,chr20:59571656-59571822,59571744,54,58.21821,18.76984,55.8783,NHA_ATAC_S3.filtered.BAM_peak_143274,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.28422772481401,TRUE,3
chr21,25790148,25790318,chr21:25790148-25790318,25790248,69,80.91205,23.88889,78.44279,NHA_ATAC_S3.filtered.BAM_peak_144201,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.91873542615124,TRUE,2
chr21,26795953,26796315,chr21:26795953-26796315,26796194,157,194.72876,34.67077,191.74709,NHA_ATAC_S3.filtered.BAM_peak_144304,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.64118060732962,TRUE,4
chr21,37563834,37564129,chr21:37563834-37564129,37563987,274,211.94814,14.03207,208.89569,NHA_ATAC_S3.filtered.BAM_peak_145486,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.59034067776,TRUE,3
chr21,37564371,37564852,chr21:37564371-37564852,37564617,528,549.60419,27.03454,545.14819,NHA_ATAC_S3.filtered.BAM_peak_145487,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22.3346710870703,TRUE,3
chr22,41401939,41402420,chr22:41401939-41402420,41402147,74,32.37342,5.53597,30.22054,NHA_ATAC_S3.filtered.BAM_peak_149546,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.13023799326364,TRUE,3
chr22,23521547,23522454,chr22:23521547-23522454,23522011,299,267.9574,18.72258,264.67584,NHA_ATAC_S3.filtered.BAM_peak_147162,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.647853513322,TRUE,4
chr22,24207929,24208336,chr22:24207929-24208336,24208183,251,264.53101,26.02705,261.26352,NHA_ATAC_S3.filtered.BAM_peak_147235,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10.6174288690429,TRUE,2
chr22,27113161,27113606,chr22:27113161-27113606,27113360,190,176.89931,19.31953,173.99216,NHA_ATAC_S3.filtered.BAM_peak_147546,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,8.03709755027152,TRUE,2
chr22,27462362,27462546,chr22:27462362-27462546,27462447,86,39.19752,5.8997,36.98902,NHA_ATAC_S3.filtered.BAM_peak_147607,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.63784415433342,TRUE,3
chr22,29780702,29781001,chr22:29780702-29781001,29780869,329,303.22684,19.98277,299.80161,NHA_ATAC_S3.filtered.BAM_peak_147965,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13.9168689159965,TRUE,2
chr22,35350801,35351184,chr22:35350801-35351184,35350957,481,543.82532,32.81134,539.39355,NHA_ATAC_S3.filtered.BAM_peak_148509,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20.3465469562137,TRUE,3
chr22,35351393,35351513,chr22:35351393-35351513,35351459,61,19.90581,4.04132,17.88339,NHA_ATAC_S3.filtered.BAM_peak_148510,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.58033131877138,TRUE,2
chr22,35467827,35468062,chr22:35467827-35468062,35467912,81,68.39651,13.97213,65.99683,NHA_ATAC_S3.filtered.BAM_peak_148530,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,3
chr22,35536143,35536484,chr22:35536143-35536484,35536358,250,237.15779,20.71159,234.00171,NHA_ATAC_S3.filtered.BAM_peak_148546,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,10.5751283556204,TRUE,2
chr22,36123792,36124287,chr22:36123792-36124287,36124107,345,384.27866,30.68404,380.52197,NHA_ATAC_S3.filtered.BAM_peak_148618,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.5936771307562,TRUE,4
chr22,36462128,36462474,chr22:36462128-36462474,36462330,576,557.36212,22.98324,552.87299,NHA_ATAC_S3.filtered.BAM_peak_148713,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,24.3650957313494,TRUE,2
chr22,36977433,36977688,chr22:36977433-36977688,36977500,164,179.27531,26.43236,176.35811,NHA_ATAC_S3.filtered.BAM_peak_148749,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.93728420128699,TRUE,2
chr22,37898860,37899164,chr22:37898860-37899164,37898971,50,32.91955,8.58829,30.76299,NHA_ATAC_S3.filtered.BAM_peak_148965,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.11502567112408,TRUE,4
chr22,38052370,38052596,chr22:38052370-38052596,38052528,260,258.48596,22.9779,255.24309,NHA_ATAC_S3.filtered.BAM_peak_148992,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10.9981334898452,TRUE,3
chr22,38461517,38461818,chr22:38461517-38461818,38461654,179,190.9265,25.45279,187.96056,NHA_ATAC_S3.filtered.BAM_peak_149095,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.57179190262422,TRUE,2
chr22,38882551,38882774,chr22:38882551-38882774,38882644,145,155.86069,24.89563,153.04272,NHA_ATAC_S3.filtered.BAM_peak_149182,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6.13357444625984,TRUE,2
chr22,39174706,39175067,chr22:39174706-39175067,39174969,102,59.92514,8.28538,57.57489,NHA_ATAC_S3.filtered.BAM_peak_149220,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.31465236909313,TRUE,2
chr22,39496485,39496636,chr22:39496485-39496636,39496553,214,187.31683,17.33106,184.36578,NHA_ATAC_S3.filtered.BAM_peak_149297,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,9.05230987241108,TRUE,2
chr22,40651682,40652373,chr22:40651682-40652373,40652112,455,425.02493,21.00951,421.09933,NHA_ATAC_S3.filtered.BAM_peak_149439,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.2467336072292,TRUE,4
chr22,40654553,40654898,chr22:40654553-40654898,40654643,175,97.80564,8.13171,95.25076,NHA_ATAC_S3.filtered.BAM_peak_149440,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7.40258984893429,TRUE,3
chr22,41021641,41022376,chr22:41021641-41022376,41022012,130,91.46813,11.1534,88.94489,NHA_ATAC_S3.filtered.BAM_peak_149487,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5.49906674492262,TRUE,2
chr22,41022515,41022964,chr22:41022515-41022964,41022677,230,213.53342,19.6384,210.47443,NHA_ATAC_S3.filtered.BAM_peak_149488,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.72911808717078,TRUE,3
chr22,41403831,41404235,chr22:41403831-41404235,41403950,455,518.08734,33.24306,513.76501,NHA_ATAC_S3.filtered.BAM_peak_149547,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.2467336072292,TRUE,4
chr22,41413245,41414124,chr22:41413245-41414124,41414005,142,103.01788,11.84227,100.43775,NHA_ATAC_S3.filtered.BAM_peak_149548,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.0066729059924,TRUE,4
chr22,41418075,41418348,chr22:41418075-41418348,41418252,133,98.19887,12.09776,95.64219,NHA_ATAC_S3.filtered.BAM_peak_149549,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5.62596828519006,TRUE,3
chr22,45268340,45268486,chr22:45268340-45268486,45268436,49,14.87673,3.68946,12.92103,NHA_ATAC_S3.filtered.BAM_peak_150110,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.0727251577016,TRUE,2
chr22,45268687,45268782,chr22:45268687-45268782,45268729,66,27.26217,5.12965,25.15644,NHA_ATAC_S3.filtered.BAM_peak_150111,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.79183388588379,TRUE,2
chr22,45269086,45269559,chr22:45269086-45269559,45269151,140,130.89922,18.64411,128.18996,NHA_ATAC_S3.filtered.BAM_peak_150112,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.92207187914743,TRUE,4
chr22,45272015,45272207,chr22:45272015-45272207,45272151,54,31.14262,7.32723,29.00077,NHA_ATAC_S3.filtered.BAM_peak_150113,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.28422772481401,TRUE,2
chr22,45493320,45493727,chr22:45493320-45493727,45493641,66,64.56013,17.05973,62.18226,NHA_ATAC_S3.filtered.BAM_peak_150149,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.79183388588379,TRUE,2
chr22,45997472,45998007,chr22:45997472-45998007,45997609,144,107.53376,12.44663,104.93192,NHA_ATAC_S3.filtered.BAM_peak_150254,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.09127393283736,TRUE,4
chr22,46027301,46027632,chr22:46027301-46027632,46027375,51,36.75589,9.79553,34.56702,NHA_ATAC_S3.filtered.BAM_peak_150264,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.15732618454656,TRUE,3
chr22,46035655,46036232,chr22:46035655-46036232,46035852,324,314.89029,22.34181,311.41821,NHA_ATAC_S3.filtered.BAM_peak_150265,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.7053663488841,TRUE,4
chr22,46116370,46116764,chr22:46116370-46116764,46116578,337,297.67203,18.34437,294.26944,NHA_ATAC_S3.filtered.BAM_peak_150290,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.2552730233763,TRUE,4
chr3,11096384,11097132,chr3:11096384-11097132,11096703,290,299.34674,25.25211,295.93732,NHA_ATAC_S3.filtered.BAM_peak_151464,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12.2671488925197,TRUE,2
chr3,12892043,12892170,chr3:12892043-12892170,12892097,52,32.22357,7.98483,30.07171,NHA_ATAC_S3.filtered.BAM_peak_151755,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.19962669796905,TRUE,2
chr3,13451738,13452194,chr3:13451738-13452194,13451890,183,192.28133,24.72754,189.30974,NHA_ATAC_S3.filtered.BAM_peak_151856,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.74099395631414,TRUE,4
chr3,13452862,13453018,chr3:13452862-13453018,13452918,66,42.88599,8.93624,40.64917,NHA_ATAC_S3.filtered.BAM_peak_151857,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.79183388588379,TRUE,4
chr3,13895360,13895653,chr3:13895360-13895653,13895540,250,322.76917,42.20611,319.26498,NHA_ATAC_S3.filtered.BAM_peak_151911,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.5751283556204,TRUE,4
chr3,40691102,40691384,chr3:40691102-40691384,40691230,63,67.01481,19.43365,64.62325,NHA_ATAC_S3.filtered.BAM_peak_154461,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.66493234561634,TRUE,4
chr3,42229978,42230148,chr3:42229978-42230148,42230078,49,47.71331,15.32401,45.44315,NHA_ATAC_S3.filtered.BAM_peak_154610,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2.0727251577016,TRUE,2
chr3,43769423,43770017,chr3:43769423-43770017,43769727,674,723.04431,29.46627,717.75433,NHA_ATAC_S3.filtered.BAM_peak_154790,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,28.5105460467526,TRUE,3
chr3,43770817,43770958,chr3:43770817-43770958,43770873,122,52.25218,5.68296,49.95169,NHA_ATAC_S3.filtered.BAM_peak_154791,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5.16066263754276,TRUE,2
chr3,43870188,43870417,chr3:43870188-43870417,43870323,272,145.71805,7.87147,142.94376,NHA_ATAC_S3.filtered.BAM_peak_154808,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.505739650915,TRUE,2
chr3,48130372,48130940,chr3:48130372-48130940,48130733,78,71.24433,15.85455,68.82828,NHA_ATAC_S3.filtered.BAM_peak_155374,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.29944004695357,TRUE,4
chr3,48151514,48151822,chr3:48151514-48151822,48151661,346,378.16653,29.33762,374.4353,NHA_ATAC_S3.filtered.BAM_peak_155379,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,14.6359776441787,TRUE,2
chr3,49539768,49540481,chr3:49539768-49540481,49540024,598,689.27026,35.01029,684.16278,NHA_ATAC_S3.filtered.BAM_peak_155600,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.295707026644,TRUE,4
chr3,57952254,57952552,chr3:57952254-57952552,57952372,337,332.86127,23.22162,329.31607,NHA_ATAC_S3.filtered.BAM_peak_156680,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.2552730233763,TRUE,3
chr3,72288905,72289452,chr3:72288905-72289452,72289331,115,133.29555,27.61245,130.57576,NHA_ATAC_S3.filtered.BAM_peak_158139,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.86455904358539,TRUE,3
chr3,72329498,72329793,chr3:72329498-72329793,72329578,74,77.23676,19.82005,74.78773,NHA_ATAC_S3.filtered.BAM_peak_158146,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.13023799326364,TRUE,3
chr3,73727092,73727366,chr3:73727092-73727366,73727180,117,119.72382,21.52392,117.0652,NHA_ATAC_S3.filtered.BAM_peak_158325,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.94916007043035,TRUE,2
chr3,73727595,73727835,chr3:73727595-73727835,73727746,103,100.31054,19.01542,97.74317,NHA_ATAC_S3.filtered.BAM_peak_158326,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.35695288251561,TRUE,2
chr3,112390841,112391868,chr3:112390841-112391868,112391511,124,130.63828,23.11203,127.93013,NHA_ATAC_S3.filtered.BAM_peak_160797,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.24526366438773,TRUE,4
chr3,120558890,120559152,chr3:120558890-120559152,120558979,237,187.81735,14.50336,184.86427,NHA_ATAC_S3.filtered.BAM_peak_161608,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.0252216811282,TRUE,3
chr3,120559679,120559977,chr3:120559679-120559977,120559838,308,276.59167,18.84496,273.27487,NHA_ATAC_S3.filtered.BAM_peak_161609,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,13.0285581341244,TRUE,3
chr3,120561024,120561507,chr3:120561024-120561507,120561395,207,155.42216,13.02689,152.60605,NHA_ATAC_S3.filtered.BAM_peak_161610,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,8.75620627845371,TRUE,2
chr3,120567830,120567983,chr3:120567830-120567983,120567916,106,109.38716,21.39928,106.77657,NHA_ATAC_S3.filtered.BAM_peak_161612,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.48385442278306,TRUE,2
chr3,124032851,124033432,chr3:124032851-124033432,124033267,351,335.15857,21.64513,331.60416,NHA_ATAC_S3.filtered.BAM_peak_161916,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.8474802112911,TRUE,3
chr3,124033545,124033692,chr3:124033545-124033692,124033589,56,15.62761,3.50316,13.65916,NHA_ATAC_S3.filtered.BAM_peak_161917,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.36882875165897,TRUE,2
chr3,124034421,124034550,chr3:124034421-124034550,124034509,71,24.9109,4.39688,22.82922,NHA_ATAC_S3.filtered.BAM_peak_161918,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.0033364529962,TRUE,3
chr3,126389245,126389740,chr3:126389245-126389740,126389453,289,359.38983,39.36334,355.73642,NHA_ATAC_S3.filtered.BAM_peak_162268,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.2248483790972,TRUE,4
chr3,127455580,127456043,chr3:127455580-127456043,127455694,337,400.73016,35.92455,396.90631,NHA_ATAC_S3.filtered.BAM_peak_162368,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,14.2552730233763,TRUE,3
chr3,127456722,127456883,chr3:127456722-127456883,127456807,97,67.04528,10.43526,64.65357,NHA_ATAC_S3.filtered.BAM_peak_162369,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4.10314980198072,TRUE,2
chr3,127544320,127544524,chr3:127544320-127544524,127544453,276,264.39236,21.34966,261.12546,NHA_ATAC_S3.filtered.BAM_peak_162373,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.6749417046049,TRUE,3
chr3,127547787,127548270,chr3:127547787-127548270,127547971,221,193.05283,17.31928,190.07802,NHA_ATAC_S3.filtered.BAM_peak_162374,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.34841346636845,TRUE,4
chr3,134308473,134308712,chr3:134308473-134308712,134308595,235,176.92117,13.22305,174.01392,NHA_ATAC_S3.filtered.BAM_peak_163173,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.94062065428319,TRUE,3
chr3,134311319,134311569,chr3:134311319-134311569,134311464,406,314.21634,14.36963,310.74701,NHA_ATAC_S3.filtered.BAM_peak_163174,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17.1740084495276,TRUE,2
chr3,134326817,134327230,chr3:134326817-134327230,134327033,434,354.6189,15.96536,350.98499,NHA_ATAC_S3.filtered.BAM_peak_163180,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,18.358422825357,TRUE,2
chr3,134333529,134333823,chr3:134333529-134333823,134333655,151,78.92742,7.35184,76.46934,NHA_ATAC_S3.filtered.BAM_peak_163186,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.38737752679473,TRUE,3
chr3,134407260,134407456,chr3:134407260-134407456,134407352,68,62.64788,15.52576,60.281,NHA_ATAC_S3.filtered.BAM_peak_163206,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2.87643491272875,TRUE,3
chr3,134464049,134464639,chr3:134464049-134464639,134464439,171,114.37362,10.58225,111.73965,NHA_ATAC_S3.filtered.BAM_peak_163221,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.23338779524437,TRUE,2
chr3,138863018,138863285,chr3:138863018-138863285,138863089,77,52.05358,9.7272,49.75421,NHA_ATAC_S3.filtered.BAM_peak_163569,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.25713953353109,TRUE,3
chr3,138863456,138863690,chr3:138863456-138863690,138863538,171,167.26784,21.05065,164.40132,NHA_ATAC_S3.filtered.BAM_peak_163570,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.23338779524437,TRUE,3
chr3,138915076,138915765,chr3:138915076-138915765,138915598,375,379.09244,24.66926,375.35727,NHA_ATAC_S3.filtered.BAM_peak_163574,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.8626925334306,TRUE,4
chr3,138915908,138916230,chr3:138915908-138916230,138916105,342,332.84888,22.51055,329.30377,NHA_ATAC_S3.filtered.BAM_peak_163575,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.4667755904887,TRUE,4
chr3,144770923,144771116,chr3:144770923-144771116,144770992,89,113.29604,30.71428,110.66682,NHA_ATAC_S3.filtered.BAM_peak_164242,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.76474569460087,TRUE,3
chr3,152621482,152621852,chr3:152621482-152621852,152621717,97,114.88585,27.44155,112.24961,NHA_ATAC_S3.filtered.BAM_peak_165071,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.10314980198072,TRUE,4
chr3,156605699,156606425,chr3:156605699-156606425,156605845,506,600.65283,37.29165,595.98004,NHA_ATAC_S3.filtered.BAM_peak_165414,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21.4040597917757,TRUE,4
chr3,157066774,157067221,chr3:157066774-157067221,157067026,214,203.12585,20.38582,200.10957,NHA_ATAC_S3.filtered.BAM_peak_165497,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,9.05230987241108,TRUE,2
chr3,157076116,157076326,chr3:157076116-157076326,157076235,62,28.6209,5.73952,26.50231,NHA_ATAC_S3.filtered.BAM_peak_165500,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.62263183219386,TRUE,3
chr3,157077782,157077943,chr3:157077782-157077943,157077887,75,18.13385,3.23429,16.13185,NHA_ATAC_S3.filtered.BAM_peak_165501,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.17253850668612,TRUE,2
chr3,177358607,177358934,chr3:177358607-177358934,177358687,111,73.54145,9.96311,71.11212,NHA_ATAC_S3.filtered.BAM_peak_167224,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.69535698989546,TRUE,4
chr3,177359920,177360275,chr3:177359920-177360275,177360107,232,221.04121,20.73483,217.95152,NHA_ATAC_S3.filtered.BAM_peak_167225,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.81371911401575,TRUE,4
chr3,177905229,177905863,chr3:177905229-177905863,177905595,152,125.23081,14.87466,122.54683,NHA_ATAC_S3.filtered.BAM_peak_167309,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.42967804021721,TRUE,2
chr3,177906197,177906411,chr3:177906197-177906411,177906301,121,88.87269,11.85083,86.36218,NHA_ATAC_S3.filtered.BAM_peak_167310,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5.11836212412028,TRUE,2
chr3,182238236,182238522,chr3:182238236-182238522,182238357,159,184.49686,29.94411,181.55772,NHA_ATAC_S3.filtered.BAM_peak_167682,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.72578163417458,TRUE,4
chr3,182242175,182242421,chr3:182242175-182242421,182242272,73,61.5525,13.61671,59.19252,NHA_ATAC_S3.filtered.BAM_peak_167683,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.08793747984116,TRUE,4
chr3,185943393,185943758,chr3:185943393-185943758,185943656,120,155.61815,35.43328,152.80121,NHA_ATAC_S3.filtered.BAM_peak_168097,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5.0760616106978,TRUE,2
chr3,186365625,186365901,chr3:186365625-186365901,186365726,188,187.27783,22.1651,184.32695,NHA_ATAC_S3.filtered.BAM_peak_168160,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.95249652342655,TRUE,2
chr3,186413816,186414018,chr3:186413816-186414018,186413938,57,18.17486,3.9262,16.17249,NHA_ATAC_S3.filtered.BAM_peak_168165,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.41112926508145,TRUE,3
chr3,186414117,186414265,chr3:186414117-186414265,186414185,71,27.61282,4.86389,25.50448,NHA_ATAC_S3.filtered.BAM_peak_168166,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.0033364529962,TRUE,3
chr3,186414725,186415122,chr3:186414725-186415122,186414941,113,62.31917,7.68988,59.95521,NHA_ATAC_S3.filtered.BAM_peak_168167,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.77995801674043,TRUE,2
chr3,187748098,187748274,chr3:187748098-187748274,187748205,185,151.68036,15.08315,148.88016,NHA_ATAC_S3.filtered.BAM_peak_168341,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7.82559498315911,TRUE,3
chr3,188051280,188051475,chr3:188051280-188051475,188051375,224,225.80283,23.26975,222.6935,NHA_ATAC_S3.filtered.BAM_peak_168386,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,9.47531500663589,TRUE,2
chr3,188052333,188052661,chr3:188052333-188052661,188052564,78,52.34099,9.64298,50.04002,NHA_ATAC_S3.filtered.BAM_peak_168388,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.29944004695357,TRUE,4
chr3,196179521,196180002,chr3:196179521-196180002,196179824,135,148.78975,25.85175,146.00211,NHA_ATAC_S3.filtered.BAM_peak_169289,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.71056931203502,TRUE,4
chr4,38190680,38191197,chr4:38190680-38191197,38191021,150,117.5196,13.5793,114.87104,NHA_ATAC_S3.filtered.BAM_peak_172769,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.34507701337225,TRUE,4
chr4,98467597,98468062,chr4:98467597-98468062,98467711,225,267.41013,33.82716,264.13083,NHA_ATAC_S3.filtered.BAM_peak_177192,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.51761552005837,TRUE,3
chr4,6720358,6720552,chr4:6720358-6720552,6720478,228,213.35393,19.93958,210.2957,NHA_ATAC_S3.filtered.BAM_peak_170326,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.64451706032582,TRUE,4
chr4,6724533,6724851,chr4:6724533-6724851,6724681,143,128.35349,17.29288,125.65575,NHA_ATAC_S3.filtered.BAM_peak_170328,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,6.04897341941488,TRUE,2
chr4,6732678,6732956,chr4:6732678-6732956,6732813,434,593.4024,53.72404,588.76202,NHA_ATAC_S3.filtered.BAM_peak_170330,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,18.358422825357,TRUE,3
chr4,7960781,7960976,chr4:7960781-7960976,7960845,79,54.16282,9.97661,51.84892,NHA_ATAC_S3.filtered.BAM_peak_170528,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.34174056037605,TRUE,2
